question_id,parent_question_id,question_text,question_type,domain,question_form,variation_type,difficulty,source
q_ebd0411bcabc,,기업은 시장에서 상품과 서비스를 생산하여 소비자에게 공급하는가?,ORIGINAL,ECONOMY,FACT_JUDGMENT,,MEDIUM,manual
q_992b3d87fa17,q_ebd0411bcabc,기업은 시장에서 재화와 서비스를 생산하여 소비자에게 공급하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,SYNONYM,MEDIUM,manual
q_66099c1c869c,q_ebd0411bcabc,시장에서 기업은 상품과 서비스를 생산하여 소비자에게 공급하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_676d42b96f40,q_ebd0411bcabc,기업은 시장에서 상품과 서비스를 생산하여 소비자에게 공급합니까?,VARIANT,ECONOMY,FACT_JUDGMENT,STYLE,MEDIUM,manual
q_03b64103d83c,q_ebd0411bcabc,기업은 시장에서 상품과 서비스를 생산하여 소비자에게 공급할 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,POLARITY,MEDIUM,manual
q_0ddbc13eefbb,q_ebd0411bcabc,상품과 서비스는 시장에서 기업에 의해 생산되어 소비자에게 공급되는가?,VARIANT,ECONOMY,FACT_JUDGMENT,VOICE,MEDIUM,manual
q_5e7a4112802f,q_ebd0411bcabc,기업이 시장에서 상품과 서비스를 생산하여 소비자에게 공급하지 않을 이유가 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_28a0b82656b7,q_ebd0411bcabc,기업은 시장에서 상품과 서비스를 생산하여 소비자에게 공급하나요?,VARIANT,ECONOMY,FACT_JUDGMENT,HONORIFIC,MEDIUM,manual
q_ca346a63c9d8,q_ebd0411bcabc,시장경제의 관점에서 기업은 상품과 서비스를 생산하여 소비자에게 공급하는가?,FRAMING,ECONOMY,FACT_JUDGMENT,FRAMING,MEDIUM,manual
q_5a799f6859d8,,소비자는 시장에서 자신의 소득 범위 안에서 재화와 서비스를 구매하는가?,ORIGINAL,ECONOMY,FACT_JUDGMENT,,MEDIUM,manual
q_30ad6afcba12,q_5a799f6859d8,소비자는 시장에서 자신의 소득 범위 안에서 상품과 서비스를 구매하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,SYNONYM,MEDIUM,manual
q_fc6f58f2c428,q_5a799f6859d8,시장에서 소비자는 자신의 소득 범위 안에서 재화와 서비스를 구매하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_0dd54aa659af,q_5a799f6859d8,소비자는 시장에서 자신의 소득 범위 안에서 재화와 서비스를 구매합니까?,VARIANT,ECONOMY,FACT_JUDGMENT,STYLE,MEDIUM,manual
q_fa28ce697858,q_5a799f6859d8,소비자는 시장에서 자신의 소득 범위 안에서 재화와 서비스를 구매할 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,POLARITY,MEDIUM,manual
q_94c263a536c5,q_5a799f6859d8,재화와 서비스는 소비자에 의해 자신의 소득 범위 안에서 시장에서 구매되는가?,VARIANT,ECONOMY,FACT_JUDGMENT,VOICE,MEDIUM,manual
q_fff87c30e1ac,q_5a799f6859d8,소비자가 자신의 소득 범위 안에서 재화와 서비스를 구매하지 않을 이유가 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_8b59d82f63f4,q_5a799f6859d8,소비자는 시장에서 자신의 소득 범위 안에서 재화와 서비스를 구매하나요?,VARIANT,ECONOMY,FACT_JUDGMENT,HONORIFIC,MEDIUM,manual
q_6d556601d110,q_5a799f6859d8,소비 활동의 관점에서 소비자는 자신의 소득 범위 안에서 재화와 서비스를 구매하는가?,FRAMING,ECONOMY,FACT_JUDGMENT,FRAMING,MEDIUM,manual
q_2a08604daa32,,정부는 조세를 부과하여 국가 운영에 필요한 재원을 마련하는가?,ORIGINAL,ECONOMY,FACT_JUDGMENT,,MEDIUM,manual
q_23de3290810d,q_2a08604daa32,정부는 세금을 부과하여 국가 운영에 필요한 재원을 마련하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,SYNONYM,MEDIUM,manual
q_f4e261e34074,q_2a08604daa32,조세를 부과하여 정부는 국가 운영에 필요한 재원을 마련하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_d959741bb964,q_2a08604daa32,정부는 조세를 부과하여 국가 운영에 필요한 재원을 마련합니까?,VARIANT,ECONOMY,FACT_JUDGMENT,STYLE,MEDIUM,manual
q_cfdd727297a9,q_2a08604daa32,정부는 조세를 부과하여 국가 운영에 필요한 재원을 마련할 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,POLARITY,MEDIUM,manual
q_56334b21401d,q_2a08604daa32,국가 운영에 필요한 재원은 정부에 의해 조세를 부과하여 마련되는가?,VARIANT,ECONOMY,FACT_JUDGMENT,VOICE,MEDIUM,manual
q_dc7d4016acd2,q_2a08604daa32,정부가 조세를 부과하여 국가 운영에 필요한 재원을 마련하지 않을 이유가 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_b8622b187d73,q_2a08604daa32,정부는 조세를 부과하여 국가 운영에 필요한 재원을 마련하나요?,VARIANT,ECONOMY,FACT_JUDGMENT,HONORIFIC,MEDIUM,manual
q_5b9cd3d0faad,q_2a08604daa32,국가 재정의 관점에서 정부는 조세를 부과하여 필요한 재원을 마련하는가?,FRAMING,ECONOMY,FACT_JUDGMENT,FRAMING,MEDIUM,manual
q_555870baffca,,중앙은행은 통화량을 조절하여 경제 안정에 기여하는가?,ORIGINAL,ECONOMY,FACT_JUDGMENT,,MEDIUM,manual
q_a6b7ec9ab55d,q_555870baffca,중앙은행은 통화량을 조정하여 경제 안정에 기여하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,SYNONYM,MEDIUM,manual
q_373b21ef3c1d,q_555870baffca,통화량을 조절하여 중앙은행은 경제 안정에 기여하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_750308b0681b,q_555870baffca,중앙은행은 통화량을 조절하여 경제 안정에 기여합니까?,VARIANT,ECONOMY,FACT_JUDGMENT,STYLE,MEDIUM,manual
q_3a29728820ce,q_555870baffca,중앙은행은 통화량을 조절하여 경제 안정에 기여할 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,POLARITY,MEDIUM,manual
q_8baf820196e7,q_555870baffca,경제 안정은 중앙은행에 의한 통화량 조절을 통해 이루어질 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,VOICE,MEDIUM,manual
q_8345ad76f9e7,q_555870baffca,중앙은행이 통화량을 조절하여 경제 안정에 기여하지 않을 이유가 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_20dfab69e3ec,q_555870baffca,중앙은행은 통화량을 조절하여 경제 안정에 기여하나요?,VARIANT,ECONOMY,FACT_JUDGMENT,HONORIFIC,MEDIUM,manual
q_9e826ce2b67f,q_555870baffca,거시경제의 관점에서 중앙은행은 통화량을 조절하여 경제 안정에 기여하는가?,FRAMING,ECONOMY,FACT_JUDGMENT,FRAMING,MEDIUM,manual
q_567ae58909d0,,정부는 공정한 시장 경쟁을 유지하기 위해 독점 행위를 규제하는가?,ORIGINAL,ECONOMY,FACT_JUDGMENT,,MEDIUM,manual
q_874b3199e035,q_567ae58909d0,정부는 공정한 시장 경쟁을 유지하기 위해 독점 행위를 제한하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,SYNONYM,MEDIUM,manual
q_f595efb931a9,q_567ae58909d0,공정한 시장 경쟁을 유지하기 위해 정부는 독점 행위를 규제하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_ca1fbc00ef69,q_567ae58909d0,정부는 공정한 시장 경쟁을 유지하기 위해 독점 행위를 규제합니까?,VARIANT,ECONOMY,FACT_JUDGMENT,STYLE,MEDIUM,manual
q_2cec38419745,q_567ae58909d0,정부는 공정한 시장 경쟁을 유지하기 위해 독점 행위를 규제할 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,POLARITY,MEDIUM,manual
q_bf4a89024318,q_567ae58909d0,독점 행위는 공정한 시장 경쟁을 유지하기 위해 정부에 의해 규제되는가?,VARIANT,ECONOMY,FACT_JUDGMENT,VOICE,MEDIUM,manual
q_9405883e7688,q_567ae58909d0,정부가 공정한 시장 경쟁을 유지하기 위해 독점 행위를 규제하지 않을 이유가 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_df4bca12c43b,q_567ae58909d0,정부는 공정한 시장 경쟁을 유지하기 위해 독점 행위를 규제하나요?,VARIANT,ECONOMY,FACT_JUDGMENT,HONORIFIC,MEDIUM,manual
q_9a3cd8b31c02,q_567ae58909d0,경쟁 질서의 관점에서 정부는 독점 행위를 규제하는가?,FRAMING,ECONOMY,FACT_JUDGMENT,FRAMING,MEDIUM,manual
q_6933baa64b30,,금융기관은 예금과 대출 서비스를 제공하여 자금의 흐름을 지원하는가?,ORIGINAL,ECONOMY,FACT_JUDGMENT,,MEDIUM,manual
q_1aaf71b94258,q_6933baa64b30,금융기관은 예금과 대출 업무를 제공하여 자금의 흐름을 지원하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,SYNONYM,MEDIUM,manual
q_76a47b67799f,q_6933baa64b30,예금과 대출 서비스를 제공하여 금융기관은 자금의 흐름을 지원하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_f30788d57072,q_6933baa64b30,금융기관은 예금과 대출 서비스를 제공하여 자금의 흐름을 지원합니까?,VARIANT,ECONOMY,FACT_JUDGMENT,STYLE,MEDIUM,manual
q_794093492b36,q_6933baa64b30,금융기관은 예금과 대출 서비스를 제공하여 자금의 흐름을 지원할 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,POLARITY,MEDIUM,manual
q_0047e60f15f4,q_6933baa64b30,자금의 흐름은 금융기관이 제공하는 예금과 대출 서비스를 통해 지원되는가?,VARIANT,ECONOMY,FACT_JUDGMENT,VOICE,MEDIUM,manual
q_29b2bce1007b,q_6933baa64b30,금융기관이 예금과 대출 서비스를 제공하여 자금의 흐름을 지원하지 않을 이유가 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_0ec5c8aec15d,q_6933baa64b30,금융기관은 예금과 대출 서비스를 제공하여 자금의 흐름을 지원하나요?,VARIANT,ECONOMY,FACT_JUDGMENT,HONORIFIC,MEDIUM,manual
q_2551b2a9983e,q_6933baa64b30,금융시장의 관점에서 금융기관은 예금과 대출 서비스를 제공하여 자금의 흐름을 지원하는가?,FRAMING,ECONOMY,FACT_JUDGMENT,FRAMING,MEDIUM,manual
q_6c149c4adeeb,,정부는 소비자 권익을 보호하기 위한 제도를 운영하는가?,ORIGINAL,ECONOMY,FACT_JUDGMENT,,MEDIUM,manual
q_0135394e73a7,q_6c149c4adeeb,정부는 소비자 권익을 보호하기 위한 제도를 시행하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,SYNONYM,MEDIUM,manual
q_fe34c14cfcdc,q_6c149c4adeeb,소비자 권익을 보호하기 위한 제도를 정부는 운영하는가?,VARIANT,ECONOMY,FACT_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_729643d250df,q_6c149c4adeeb,정부는 소비자 권익을 보호하기 위한 제도를 운영합니까?,VARIANT,ECONOMY,FACT_JUDGMENT,STYLE,MEDIUM,manual
q_e9509f6046dc,q_6c149c4adeeb,정부는 소비자 권익을 보호하기 위한 제도를 운영할 수 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,POLARITY,MEDIUM,manual
q_7cb4ba73bc71,q_6c149c4adeeb,소비자 권익 보호 제도는 정부에 의해 운영되는가?,VARIANT,ECONOMY,FACT_JUDGMENT,VOICE,MEDIUM,manual
q_09d685835dff,q_6c149c4adeeb,정부가 소비자 권익을 보호하기 위한 제도를 운영하지 않을 이유가 있는가?,VARIANT,ECONOMY,FACT_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_94fa57c2c40c,q_6c149c4adeeb,정부는 소비자 권익을 보호하기 위한 제도를 운영하나요?,VARIANT,ECONOMY,FACT_JUDGMENT,HONORIFIC,MEDIUM,manual
q_0de7ea2c3bfd,q_6c149c4adeeb,소비자 보호의 관점에서 정부는 소비자 권익을 보호하기 위한 제도를 운영하는가?,FRAMING,ECONOMY,FACT_JUDGMENT,FRAMING,MEDIUM,manual
q_d2abac9f5771,,정부는 최저임금을 인상해야 하는가?,ORIGINAL,ECONOMY,STANCE_JUDGMENT,,MEDIUM,manual
q_3fed806ecff0,q_d2abac9f5771,정부는 최저임금을 상향해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_9f61685da53e,q_d2abac9f5771,최저임금을 정부는 인상해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_009626125551,q_d2abac9f5771,정부는 최저임금을 인상해야 합니까?,VARIANT,ECONOMY,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_8152ccb78015,q_d2abac9f5771,정부는 최저임금을 인상할 필요가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_949a362944ff,q_d2abac9f5771,최저임금은 정부에 의해 인상되어야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_86fe75f13dab,q_d2abac9f5771,정부가 최저임금을 인상하지 않을 이유가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_23fb39acdb70,q_d2abac9f5771,정부는 최저임금을 인상해야 할까요?,VARIANT,ECONOMY,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_24b54ea03a64,q_d2abac9f5771,근로자의 소득 안정을 위해 정부는 최저임금을 인상해야 하는가?,FRAMING,ECONOMY,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_a86d0b6190ca,,정부는 기본소득 제도를 전국적으로 도입해야 하는가?,ORIGINAL,ECONOMY,STANCE_JUDGMENT,,MEDIUM,manual
q_2faec08b73ed,q_a86d0b6190ca,정부는 기본소득 제도를 전국적으로 시행해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_b02e5d2b9242,q_a86d0b6190ca,기본소득 제도를 전국적으로 정부는 도입해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_45ce04cc91fd,q_a86d0b6190ca,정부는 기본소득 제도를 전국적으로 도입해야 합니까?,VARIANT,ECONOMY,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_7a30539bf6ae,q_a86d0b6190ca,정부는 기본소득 제도를 전국적으로 도입할 필요가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_207feb8e3a8c,q_a86d0b6190ca,기본소득 제도는 정부에 의해 전국적으로 도입되어야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_7a12c125da7c,q_a86d0b6190ca,정부가 기본소득 제도를 전국적으로 도입하지 않을 이유가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_a2e6347e6726,q_a86d0b6190ca,정부는 기본소득 제도를 전국적으로 도입해야 할까요?,VARIANT,ECONOMY,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_559765939991,q_a86d0b6190ca,사회 안전망 강화를 위해 정부는 기본소득 제도를 전국적으로 도입해야 하는가?,FRAMING,ECONOMY,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_3b297516a7a8,,정부는 경기 침체를 완화하기 위해 재정 지출을 확대해야 하는가?,ORIGINAL,ECONOMY,STANCE_JUDGMENT,,MEDIUM,manual
q_e18bd843d20d,q_3b297516a7a8,정부는 경기 침체를 완화하기 위해 재정 지출을 늘려야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_4d7ad5eba1fe,q_3b297516a7a8,경기 침체를 완화하기 위해 정부는 재정 지출을 확대해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_92e9c963e5b1,q_3b297516a7a8,정부는 경기 침체를 완화하기 위해 재정 지출을 확대해야 합니까?,VARIANT,ECONOMY,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_0ce5b3852f37,q_3b297516a7a8,정부는 경기 침체를 완화하기 위해 재정 지출을 확대할 필요가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_8752c0440ad8,q_3b297516a7a8,재정 지출은 경기 침체를 완화하기 위해 정부에 의해 확대되어야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_63bb18068512,q_3b297516a7a8,정부가 경기 침체를 완화하기 위해 재정 지출을 확대하지 않을 이유가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_d87fd879d00c,q_3b297516a7a8,정부는 경기 침체를 완화하기 위해 재정 지출을 확대해야 할까요?,VARIANT,ECONOMY,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_fcebe4c85de2,q_3b297516a7a8,경기 회복을 위해 정부는 재정 지출을 확대해야 하는가?,FRAMING,ECONOMY,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_10ef37a40e24,,중앙은행은 물가 안정을 위해 기준금리를 인상해야 하는가?,ORIGINAL,ECONOMY,STANCE_JUDGMENT,,MEDIUM,manual
q_60b6989fbdd5,q_10ef37a40e24,중앙은행은 물가 안정을 위해 기준금리를 상향해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_3946b4720af2,q_10ef37a40e24,물가 안정을 위해 중앙은행은 기준금리를 인상해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_9a7455f6a034,q_10ef37a40e24,중앙은행은 물가 안정을 위해 기준금리를 인상해야 합니까?,VARIANT,ECONOMY,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_3d9d532882ce,q_10ef37a40e24,중앙은행은 물가 안정을 위해 기준금리를 인상할 필요가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_5b3942c1d656,q_10ef37a40e24,기준금리는 물가 안정을 위해 중앙은행에 의해 인상되어야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_f4277f8cdeec,q_10ef37a40e24,중앙은행이 물가 안정을 위해 기준금리를 인상하지 않을 이유가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_99828701feab,q_10ef37a40e24,중앙은행은 물가 안정을 위해 기준금리를 인상해야 할까요?,VARIANT,ECONOMY,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_caebad110d9e,q_10ef37a40e24,인플레이션 억제를 위해 중앙은행은 기준금리를 인상해야 하는가?,FRAMING,ECONOMY,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_4451d81672ff,,정부는 중소기업에 대한 세제 지원을 확대해야 하는가?,ORIGINAL,ECONOMY,STANCE_JUDGMENT,,MEDIUM,manual
q_bea4dd9bc871,q_4451d81672ff,정부는 중소기업에 대한 세제 지원을 강화해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_43bff8e600ee,q_4451d81672ff,중소기업에 대한 세제 지원을 정부는 확대해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_cc62b4558434,q_4451d81672ff,정부는 중소기업에 대한 세제 지원을 확대해야 합니까?,VARIANT,ECONOMY,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_fa4f706f83cd,q_4451d81672ff,정부는 중소기업에 대한 세제 지원을 확대할 필요가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_090815c74c0c,q_4451d81672ff,중소기업에 대한 세제 지원은 정부에 의해 확대되어야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_9a6dc1bda899,q_4451d81672ff,정부가 중소기업에 대한 세제 지원을 확대하지 않을 이유가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_2c4ea03dd165,q_4451d81672ff,정부는 중소기업에 대한 세제 지원을 확대해야 할까요?,VARIANT,ECONOMY,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_10f7241ec0da,q_4451d81672ff,중소기업 경쟁력 강화를 위해 정부는 세제 지원을 확대해야 하는가?,FRAMING,ECONOMY,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_744c3777fb33,,정부는 대기업에 대한 규제를 강화해야 하는가?,ORIGINAL,ECONOMY,STANCE_JUDGMENT,,MEDIUM,manual
q_c0dc8697aca8,q_744c3777fb33,정부는 대기업에 대한 규제를 확대해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_186c92eac45d,q_744c3777fb33,대기업에 대한 규제를 정부는 강화해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_221ddabf2f39,q_744c3777fb33,정부는 대기업에 대한 규제를 강화해야 합니까?,VARIANT,ECONOMY,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_869ce759f019,q_744c3777fb33,정부는 대기업에 대한 규제를 강화할 필요가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_8ace9cff5a33,q_744c3777fb33,대기업에 대한 규제는 정부에 의해 강화되어야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_676b48b85b40,q_744c3777fb33,정부가 대기업에 대한 규제를 강화하지 않을 이유가 있는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_78144521fb21,q_744c3777fb33,정부는 대기업에 대한 규제를 강화해야 할까요?,VARIANT,ECONOMY,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_517bd63670b5,q_744c3777fb33,공정한 시장 경쟁을 위해 정부는 대기업에 대한 규제를 강화해야 하는가?,FRAMING,ECONOMY,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_570e00e4d71b,,정부는 부동산 시장 안정을 위해 추가적인 규제를 시행해야 하는가?,ORIGINAL,ECONOMY,STANCE_JUDGMENT,,MEDIUM,manual
q_e6a4575b104d,q_570e00e4d71b,정부는 부동산 시장 안정을 위해 추가적인 규제를 실시해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_62087f265590,q_570e00e4d71b,부동산 시장 안정을 위해 정부는 추가적인 규제를 시행해야 하는가?,VARIANT,ECONOMY,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_0cd4696cf326,q_570e00e4d71b,정부는 부동산 시장 안정을 위해 추가적인 규제를 시행해야 합니까?,VARIANT,ECONOMY,STANCE_JUDGMENT,STYLE,MEDIUM,manual
